Symbol
NSE:NIFTY50-INDEX
NSE:NIFTYBANK-INDEX
BSE:SENSEX-INDEX
NSE:FINNIFTY-INDEX
NSE:MIDCPNIFTY-INDEX
BSE:BANKEX-INDEX
NSE:TCS-EQ
NSE:360ONE-EQ
NSE:3MINDIA-EQ
NSE:AADHARHFC-EQ
NSE:AARTIDRUGS-EQ
NSE:AARTIIND-EQ
NSE:AARTIPHARM-EQ
NSE:AAVAS-EQ
NSE:ABB-EQ
NSE:ACC-EQ
NSE:ACCELYA-EQ
NSE:ACMESOLAR-EQ
NSE:ACE-EQ
NSE:ADANIENSOL-EQ
NSE:ADANIENT-EQ
NSE:ADANIGREEN-EQ
NSE:ADANIPORTS-EQ
NSE:ADANIPOWER-EQ
NSE:ATGL-EQ
NSE:AWL-EQ
NSE:ADFFOODS-EQ
NSE:ABCAPITAL-EQ
NSE:ABFRL-EQ
NSE:ABREL-EQ
NSE:ABSLAMC-EQ
NSE:AVL-EQ
NSE:ADVENZYMES-EQ
NSE:AEGISLOG-EQ
NSE:AETHER-EQ
NSE:AFCONS-EQ
NSE:AFFLE-EQ
NSE:AGI-EQ
NSE:AHLUCONT-EQ
NSE:AIAENG-EQ
NSE:AJANTPHARM-EQ
NSE:AJMERA-EQ
NSE:AKUMS-EQ
NSE:AKZOINDIA-EQ
NSE:ALEMBICLTD-EQ
NSE:APLLTD-EQ
NSE:ALKEM-EQ
NSE:ALKYLAMINE-EQ
NSE:ALLCARGO-EQ
NSE:ABDL-EQ
NSE:ALOKINDS-EQ
NSE:ARE&M-EQ
NSE:AMBER-EQ
NSE:AMBUJACEM-EQ
NSE:AMIORG-EQ
NSE:ANANDRATHI-EQ
NSE:ANANTRAJ-EQ
NSE:ANGELONE-EQ
NSE:ANURAS-EQ
NSE:APARINDS-EQ
NSE:PARKHOTELS-EQ
NSE:APLAPOLLO-EQ
NSE:APOLLOHOSP-EQ
NSE:APOLLO-EQ
NSE:APOLLOTYRE-EQ
NSE:APTUS-EQ
NSE:ACI-EQ
NSE:ARKADE-EQ
NSE:ARTEMISMED-EQ
NSE:ARVINDFASN-EQ
NSE:ARVIND-EQ
NSE:ARVSMART-EQ
NSE:ASAHIINDIA-EQ
NSE:ASHAPURMIN-EQ
NSE:ASHIANA-EQ
NSE:ASHOKLEY-EQ
NSE:ASHOKA-EQ
NSE:ASIANPAINT-EQ
NSE:ASKAUTOLTD-EQ
NSE:ASTERDM-EQ
NSE:ASTRAMICRO-EQ
NSE:ASTRAL-EQ
NSE:ASTRAZEN-EQ
NSE:ATUL-EQ
NSE:AUBANK-EQ
NSE:AURIONPRO-EQ
NSE:AUROPHARMA-EQ
NSE:AIIL-EQ
NSE:AUTOAXLES-EQ
NSE:AVALON-EQ
NSE:AVANTEL-EQ
NSE:AVANTIFEED-EQ
NSE:DMART-EQ
NSE:AWFIS-EQ
NSE:AXISBANK-EQ
NSE:AZAD-EQ
NSE:STYLEBAAZA-EQ
NSE:BAJAJ-AUTO-EQ
NSE:BAJAJCON-EQ
NSE:BAJAJELEC-EQ
NSE:BAJFINANCE-EQ
NSE:BAJAJFINSV-EQ
NSE:BAJAJHIND-EQ
NSE:BAJAJHLDNG-EQ
NSE:BAJAJHFL-EQ
NSE:BAJEL-EQ
NSE:BALAMINES-EQ
NSE:BALKRISIND-EQ
NSE:BALMLAWRIE-EQ
NSE:BALRAMCHIN-EQ
NSE:BALUFORGE-EQ
NSE:BANCOINDIA-EQ
NSE:BANDHANBNK-EQ
NSE:BANKBARODA-EQ
NSE:BANKINDIA-EQ
NSE:MAHABANK-EQ
NSE:BANARISUG-EQ
NSE:BANSALWIRE-EQ
NSE:BASF-EQ
NSE:BATAINDIA-EQ
NSE:BEML-EQ
NSE:BERGEPAINT-EQ
NSE:BFUTILITIE-EQ
NSE:BHAGCHEM-EQ
NSE:BEPL-EQ
NSE:BBL-EQ
NSE:BDL-EQ
NSE:BEL-EQ
NSE:BHARATFORG-EQ
NSE:BHEL-EQ
NSE:BPCL-EQ
NSE:BHARATRAS-EQ
NSE:BHARTIARTL-EQ
NSE:BHARTIHEXA-EQ
NSE:BIKAJI-EQ
NSE:BIOCON-EQ
NSE:BIRLACORPN-EQ
NSE:BSOFT-EQ
NSE:BBOX-EQ
NSE:BLS-EQ
NSE:BLUEDART-EQ
NSE:BLUEJET-EQ
NSE:BLUESTARCO-EQ
NSE:BBTC-EQ
NSE:BOMDYEING-EQ
NSE:BOROLTD-EQ
NSE:BORORENEW-EQ
NSE:BOSCHLTD-EQ
NSE:FIRSTCRY-EQ
NSE:BRIGADE-EQ
NSE:BRITANNIA-EQ
NSE:BSE-EQ
NSE:MAPMYINDIA-EQ
NSE:CAMPUS-EQ
NSE:CANFINHOME-EQ
NSE:CANBK-EQ
NSE:CAPACITE-EQ
NSE:CAPLIPOINT-EQ
NSE:CGCL-EQ
NSE:CARBORUNIV-EQ
NSE:CARERATING-EQ
NSE:CARRARO-EQ
NSE:CARTRADE-EQ
NSE:CASTROLIND-EQ
NSE:CCL-EQ
NSE:CEATLTD-EQ
NSE:CEIGALL-EQ
NSE:CELLO-EQ
NSE:CENTRALBK-EQ
NSE:CDSL-EQ
NSE:CENTURYPLY-EQ
NSE:CERA-EQ
NSE:CESC-EQ
NSE:CGPOWER-EQ
NSE:CHALET-EQ
NSE:CHAMBLFERT-EQ
NSE:CHEMPLASTS-EQ
NSE:CHENNPETRO-EQ
NSE:CHOICEIN-EQ
NSE:CHOLAHLDNG-EQ
NSE:CHOLAFIN-EQ
NSE:CIEINDIA-EQ
NSE:CIGNITITEC-EQ
NSE:CIPLA-EQ
NSE:CUB-EQ
NSE:CLEAN-EQ
NSE:CMSINFO-EQ
NSE:COALINDIA-EQ
NSE:COCHINSHIP-EQ
NSE:COFORGE-EQ
NSE:COLPAL-EQ
NSE:CAMS-EQ
NSE:CONCORDBIO-EQ
NSE:CONFIPET-EQ
NSE:CONCOR-EQ
NSE:COROMANDEL-EQ
NSE:CRAFTSMAN-EQ
NSE:CREDITACC-EQ
NSE:CRISIL-EQ
NSE:CROMPTON-EQ
NSE:CSBBANK-EQ
NSE:CUMMINSIND-EQ
NSE:CYIENTDLM-EQ
NSE:CYIENT-EQ
NSE:DPABHUSHAN-EQ
NSE:DBCORP-EQ
NSE:DABUR-EQ
NSE:DALBHARAT-EQ
NSE:DALMIASUG-EQ
NSE:DAMCAPITAL-EQ
NSE:DATAPATTNS-EQ
NSE:DATAMATICS-EQ
NSE:DCBBANK-EQ
NSE:DCMSHRIRAM-EQ
NSE:DCW-EQ
NSE:DCXINDIA-EQ
NSE:DEEPINDS-EQ
NSE:DEEPAKFERT-EQ
NSE:DEEPAKNTR-EQ
NSE:DELHIVERY-EQ
NSE:DELTACORP-EQ
NSE:DEVYANI-EQ
NSE:DHANI-EQ
NSE:DHANUKA-EQ
NSE:DIACABS-EQ
NSE:DBL-EQ
NSE:DISHTV-EQ
NSE:DCAL-EQ
NSE:DIVISLAB-EQ
NSE:DIXON-EQ
NSE:DLF-EQ
NSE:DODLA-EQ
NSE:DOLATALGO-EQ
NSE:DOLLAR-EQ
NSE:DOMS-EQ
NSE:LALPATHLAB-EQ
NSE:DRREDDY-EQ
NSE:DREDGECORP-EQ
NSE:DYNAMATECH-EQ
NSE:E2E-EQ
NSE:EASEMYTRIP-EQ
NSE:ECLERX-EQ
NSE:EDELWEISS-EQ
NSE:EICHERMOT-EQ
NSE:EIDPARRY-EQ
NSE:EIHAHOTELS-EQ
NSE:EIHOTEL-EQ
NSE:ELECON-EQ
NSE:EMIL-EQ
NSE:ELECTCAST-EQ
NSE:ELGIEQUIP-EQ
NSE:EMAMILTD-EQ
NSE:EMCURE-EQ
NSE:EMSLIMITED-EQ
NSE:EMUDHRA-EQ
NSE:ENDURANCE-EQ
NSE:ENGINERSIN-EQ
NSE:ENTERO-EQ
NSE:EIEL-EQ
NSE:EPACK-EQ
NSE:EPIGRAL-EQ
NSE:EPL-EQ
NSE:EMBDL-EQ
NSE:EQUITASBNK-EQ
NSE:ERIS-EQ
NSE:ESABINDIA-EQ
NSE:ESCORTS-EQ
NSE:ETHOSLTD-EQ
NSE:EUREKAFORB-EQ
NSE:EVEREADY-EQ
NSE:EXICOM-EQ
NSE:EXIDEIND-EQ
NSE:FDC-EQ
NSE:FEDFINA-EQ
NSE:FACT-EQ
NSE:FIEMIND-EQ
NSE:FILATEX-EQ
NSE:FINEORG-EQ
NSE:FCL-EQ
NSE:FINOPB-EQ
NSE:FINCABLES-EQ
NSE:FINPIPE-EQ
NSE:FSL-EQ
NSE:FIVESTAR-EQ
NSE:FLAIR-EQ
NSE:FORCEMOT-EQ
NSE:FORTIS-EQ
NSE:FOSECOIND-EQ
NSE:NYKAA-EQ
NSE:FUSION-EQ
NSE:GRINFRA-EQ
NSE:GABRIEL-EQ
NSE:GAIL-EQ
NSE:GALAXYSURF-EQ
NSE:GALLANTT-EQ
NSE:GANESHHOUC-EQ
NSE:GANECOS-EQ
NSE:GRSE-EQ
NSE:GRWRHITECH-EQ
NSE:GARFIBRES-EQ
NSE:GATEWAY-EQ
NSE:GEPIL-EQ
NSE:GVT&D-EQ
NSE:GICRE-EQ
NSE:GENESYS-EQ
NSE:GENSOL-EQ
NSE:GENUSPOWER-EQ
NSE:GEOJITFSL-EQ
NSE:GHCL-EQ
NSE:GILLETTE-EQ
NSE:GLAND-EQ
NSE:GLAXO-EQ
NSE:GLS-EQ
NSE:GLENMARK-EQ
NSE:MEDANTA-EQ
NSE:GLOBUSSPR-EQ
NSE:GMMPFAUDLR-EQ
NSE:GMRAIRPORT-EQ
NSE:GMRP&UI-EQ
NSE:GODIGIT-EQ
NSE:GOCOLORS-EQ
NSE:GPIL-EQ
NSE:GODFRYPHLP-EQ
NSE:GODREJAGRO-EQ
NSE:GODREJCP-EQ
NSE:GODREJIND-EQ
NSE:GODREJPROP-EQ
NSE:GOKEX-EQ
NSE:GOKULAGRO-EQ
NSE:GOLDIAM-EQ
NSE:GOODLUCK-EQ
NSE:GOPAL-EQ
NSE:GRANULES-EQ
NSE:GRAPHITE-EQ
NSE:GRASIM-EQ
NSE:GRAVITA-EQ
NSE:GREAVESCOT-EQ
NSE:GREENLAM-EQ
NSE:GREENPANEL-EQ
NSE:GREENPLY-EQ
NSE:GRINDWELL-EQ
NSE:GTLINFRA-EQ
NSE:GUFICBIO-EQ
NSE:GUJALKALI-EQ
NSE:GAEL-EQ
NSE:FLUOROCHEM-EQ
NSE:GUJGASLTD-EQ
NSE:GIPCL-EQ
NSE:GMDCLTD-EQ
NSE:GNFC-EQ
NSE:GPPL-EQ
NSE:GSFC-EQ
NSE:GSPL-EQ
NSE:GULFOILLUB-EQ
NSE:HGINFRA-EQ
NSE:HAPPSTMNDS-EQ
NSE:HAPPYFORGE-EQ
NSE:HARSHA-EQ
NSE:HATHWAY-EQ
NSE:HATSUN-EQ
NSE:HAVELLS-EQ
NSE:HBLENGINE-EQ
NSE:HCLTECH-EQ
NSE:HDFCAMC-EQ
NSE:HDFCBANK-EQ
NSE:HDFCLIFE-EQ
NSE:HCG-EQ
NSE:HEG-EQ
NSE:HEIDELBERG-EQ
NSE:HEMIPROP-EQ
NSE:HERITGFOOD-EQ
NSE:HEROMOTOCO-EQ
NSE:HFCL-EQ
NSE:HIKAL-EQ
NSE:HSCL-EQ
NSE:HINDALCO-EQ
NSE:HGS-EQ
NSE:HAL-EQ
NSE:HCC-EQ
NSE:HINDCOPPER-EQ
NSE:HNDFDS-EQ
NSE:HINDOILEXP-EQ
NSE:HINDPETRO-EQ
NSE:HINDUNILVR-EQ
NSE:HINDZINC-EQ
NSE:HINDWAREAP-EQ
NSE:POWERINDIA-EQ
NSE:HITECH-EQ
NSE:HLEGLAS-EQ
NSE:HMT-EQ
NSE:HOMEFIRST-EQ
NSE:HONASA-EQ
NSE:HONDAPOWER-EQ
NSE:HONAUT-EQ
NSE:HUDCO-EQ
NSE:HPL-EQ
NSE:HUHTAMAKI-EQ
NSE:HYUNDAI-EQ
NSE:ICICIBANK-EQ
NSE:ICICIGI-EQ
NSE:ICICIPRULI-EQ
NSE:ISEC-EQ
NSE:ICRA-EQ
